client,total_images,total_alt_tags,alt_length,occurrences,pct_all_occurrences
desktop,209139752,171600191,747,276,1.3196917246033647E-6
mobile,275489967,225936151,747,432,1.5681151829387673E-6
desktop,209139752,171600191,748,269,1.2862212823126998E-6
mobile,275489967,225936151,748,419,1.5209265316003324E-6
desktop,209139752,171600191,749,274,1.310128741091746E-6
mobile,275489967,225936151,749,390,1.415659540153054E-6
desktop,209139752,171600191,750,308,1.4726994607892622E-6
mobile,275489967,225936151,750,417,1.5136667390867268E-6
desktop,209139752,171600191,751,258,1.2336248729987975E-6
mobile,275489967,225936151,751,397,1.4410688139506728E-6
desktop,209139752,171600191,752,241,1.1523395131500394E-6
mobile,275489967,225936151,752,400,1.451958502721081E-6
desktop,209139752,171600191,753,292,1.3961955926963134E-6
mobile,275489967,225936151,753,413,1.499147154059516E-6
desktop,209139752,171600191,754,269,1.2862212823126998E-6
mobile,275489967,225936151,754,376,1.3648409925578162E-6
desktop,209139752,171600191,755,255,1.2192803977313696E-6
mobile,275489967,225936151,755,381,1.3829904738418296E-6
desktop,209139752,171600191,756,252,1.2049359224639417E-6
mobile,275489967,225936151,756,363,1.317652341219381E-6
desktop,209139752,171600191,757,275,1.3149102328475555E-6
mobile,275489967,225936151,757,375,1.3612110963010135E-6
desktop,209139752,171600191,758,244,1.1666839884174673E-6
mobile,275489967,225936151,758,342,1.2414245198265242E-6
desktop,209139752,171600191,759,288,1.3770696256730763E-6
mobile,275489967,225936151,759,419,1.5209265316003324E-6
desktop,209139752,171600191,760,270,1.291002774068509E-6
mobile,275489967,225936151,760,365,1.3249121337329864E-6
desktop,209139752,171600191,761,243,1.161902496661658E-6
mobile,275489967,225936151,761,376,1.3648409925578162E-6
desktop,209139752,171600191,762,257,1.2288433812429883E-6
mobile,275489967,225936151,762,362,1.3140224449625783E-6
desktop,209139752,171600191,763,264,1.2623138235336532E-6
mobile,275489967,225936151,763,480,1.7423502032652972E-6
desktop,209139752,171600191,764,239,1.142776529638421E-6
mobile,275489967,225936151,764,345,1.2523142085969322E-6
desktop,209139752,171600191,765,267,1.2766582988010811E-6
mobile,275489967,225936151,765,376,1.3648409925578162E-6
desktop,209139752,171600191,766,294,1.405758576207932E-6
mobile,275489967,225936151,766,419,1.5209265316003324E-6
desktop,209139752,171600191,767,264,1.2623138235336532E-6
mobile,275489967,225936151,767,363,1.317652341219381E-6
desktop,209139752,171600191,768,270,1.291002774068509E-6
mobile,275489967,225936151,768,374,1.3575812000442106E-6
desktop,209139752,171600191,769,260,1.2431878565104161E-6
mobile,275489967,225936151,769,362,1.3140224449625783E-6
desktop,209139752,171600191,770,300,1.4344475267427878E-6
mobile,275489967,225936151,770,396,1.4374389176938701E-6
desktop,209139752,171600191,771,243,1.161902496661658E-6
mobile,275489967,225936151,771,348,1.2632038973673405E-6
desktop,209139752,171600191,772,221,1.0567096780338537E-6
mobile,275489967,225936151,772,337,1.2232750385425107E-6
desktop,209139752,171600191,773,269,1.2862212823126998E-6
mobile,275489967,225936151,773,379,1.3757306813282242E-6
desktop,209139752,171600191,774,277,1.324473216359174E-6
mobile,275489967,225936151,774,352,1.2777234823945512E-6
desktop,209139752,171600191,775,267,1.2766582988010811E-6
mobile,275489967,225936151,775,361,1.3103925487057756E-6
desktop,209139752,171600191,776,237,1.1332135461268023E-6
mobile,275489967,225936151,776,363,1.317652341219381E-6
desktop,209139752,171600191,777,262,1.2527508400220346E-6
mobile,275489967,225936151,777,364,1.3212822374761837E-6
desktop,209139752,171600191,778,266,1.2718768070452719E-6
mobile,275489967,225936151,778,394,1.4301791251802648E-6
desktop,209139752,171600191,779,266,1.2718768070452719E-6
mobile,275489967,225936151,779,370,1.3430616150169998E-6
desktop,209139752,171600191,780,248,1.1858099554407046E-6
mobile,275489967,225936151,780,331,1.2014956610016946E-6
desktop,209139752,171600191,781,252,1.2049359224639417E-6
mobile,275489967,225936151,781,374,1.3575812000442106E-6
desktop,209139752,171600191,782,238,1.1379950378826116E-6
mobile,275489967,225936151,782,341,1.2377946235697215E-6
desktop,209139752,171600191,783,231,1.1045245955919466E-6
mobile,275489967,225936151,783,322,1.1688265946904702E-6
desktop,209139752,171600191,784,239,1.142776529638421E-6
mobile,275489967,225936151,784,505,1.8330976096853646E-6
desktop,209139752,171600191,785,219,1.047146694522235E-6
mobile,275489967,225936151,785,330,1.1978657647448917E-6
desktop,209139752,171600191,786,268,1.2814397905568903E-6
mobile,275489967,225936151,786,396,1.4374389176938701E-6
desktop,209139752,171600191,787,218,1.0423652027664258E-6
mobile,275489967,225936151,787,326,1.183346179717681E-6
desktop,209139752,171600191,788,293,1.4009770844521228E-6
mobile,275489967,225936151,788,398,1.4446987102074755E-6
desktop,209139752,171600191,789,271,1.2957842658243182E-6
mobile,275489967,225936151,789,378,1.3721007850714216E-6
desktop,209139752,171600191,790,223,1.0662726615454722E-6
mobile,275489967,225936151,790,367,1.3321719262465918E-6
desktop,209139752,171600191,791,248,1.1858099554407046E-6
mobile,275489967,225936151,791,363,1.317652341219381E-6
desktop,209139752,171600191,792,219,1.047146694522235E-6
mobile,275489967,225936151,792,340,1.2341647273129188E-6
desktop,209139752,171600191,793,229,1.094961612080328E-6
mobile,275489967,225936151,793,401,1.4555883989778836E-6
desktop,209139752,171600191,794,281,1.3435991833824113E-6
mobile,275489967,225936151,794,378,1.3721007850714216E-6
desktop,209139752,171600191,795,251,1.2001544307081325E-6
mobile,275489967,225936151,795,361,1.3103925487057756E-6
desktop,209139752,171600191,796,282,1.3483806751382205E-6
mobile,275489967,225936151,796,361,1.3103925487057756E-6
desktop,209139752,171600191,797,233,1.1140875791035652E-6
mobile,275489967,225936151,797,289,1.049040018215981E-6
desktop,209139752,171600191,798,211,1.0088947604757607E-6
mobile,275489967,225936151,798,298,1.0817090845272052E-6
desktop,209139752,171600191,799,230,1.0997431038361374E-6
mobile,275489967,225936151,799,321,1.1651966984336675E-6
desktop,209139752,171600191,800,266,1.2718768070452719E-6
mobile,275489967,225936151,800,347,1.2595740011105378E-6
desktop,209139752,171600191,801,192,9.180464171153842E-7
mobile,275489967,225936151,801,299,1.085338980784008E-6
desktop,209139752,171600191,802,223,1.0662726615454722E-6
mobile,275489967,225936151,802,384,1.3938801626122377E-6
desktop,209139752,171600191,803,259,1.2384063647546067E-6
mobile,275489967,225936151,803,352,1.2777234823945512E-6
desktop,209139752,171600191,804,253,1.209717414219751E-6
mobile,275489967,225936151,804,365,1.3249121337329864E-6
desktop,209139752,171600191,805,234,1.1188690708593745E-6
mobile,275489967,225936151,805,342,1.2414245198265242E-6
desktop,209139752,171600191,806,189,9.037019418479563E-7
mobile,275489967,225936151,806,276,1.001851366877546E-6
desktop,209139752,171600191,807,235,1.1236505626151837E-6
mobile,275489967,225936151,807,351,1.2740935861377486E-6
desktop,209139752,171600191,808,243,1.161902496661658E-6
mobile,275489967,225936151,808,328,1.1906059722312863E-6
desktop,209139752,171600191,809,193,9.228279088711935E-7
mobile,275489967,225936151,809,305,1.1071183583248243E-6
desktop,209139752,171600191,810,230,1.0997431038361374E-6
mobile,275489967,225936151,810,347,1.2595740011105378E-6
desktop,209139752,171600191,811,215,1.028020727498998E-6
mobile,275489967,225936151,811,310,1.1252678396088377E-6
desktop,209139752,171600191,812,219,1.047146694522235E-6
mobile,275489967,225936151,812,340,1.2341647273129188E-6
desktop,209139752,171600191,813,272,1.3005657575801276E-6
mobile,275489967,225936151,813,375,1.3612110963010135E-6
desktop,209139752,171600191,814,207,9.897687934525236E-7
mobile,275489967,225936151,814,302,1.0962286695544162E-6
desktop,209139752,171600191,815,179,8.558870242898633E-7
mobile,275489967,225936151,815,297,1.0780791882704026E-6
desktop,209139752,171600191,816,200,9.562983511618586E-7
mobile,275489967,225936151,816,313,1.1361575283792458E-6
desktop,209139752,171600191,817,205,9.80205809940905E-7
mobile,275489967,225936151,817,291,1.0562998107295864E-6
desktop,209139752,171600191,818,214,1.0232392357431885E-6
mobile,275489967,225936151,818,299,1.085338980784008E-6
desktop,209139752,171600191,819,201,9.610798429176678E-7
mobile,275489967,225936151,819,306,1.110748254581627E-6
desktop,209139752,171600191,820,220,1.0519281862780443E-6
mobile,275489967,225936151,820,301,1.0925987732976133E-6
desktop,209139752,171600191,821,187,8.941389583363377E-7
mobile,275489967,225936151,821,270,9.800719893367296E-7
desktop,209139752,171600191,822,227,1.0853986285687095E-6
mobile,275489967,225936151,822,341,1.2377946235697215E-6
desktop,209139752,171600191,823,200,9.562983511618586E-7
mobile,275489967,225936151,823,300,1.0889688770408106E-6
desktop,209139752,171600191,824,217,1.0375837110106164E-6
mobile,275489967,225936151,824,321,1.1651966984336675E-6
desktop,209139752,171600191,825,195,9.32390892382812E-7
mobile,275489967,225936151,825,325,1.1797162834608782E-6
desktop,209139752,171600191,826,204,9.754243181850957E-7
mobile,275489967,225936151,826,314,1.1397874246360485E-6
desktop,209139752,171600191,827,197,9.419538758944306E-7
mobile,275489967,225936151,827,309,1.121637943352035E-6
desktop,209139752,171600191,828,247,1.1810284636848952E-6
mobile,275489967,225936151,828,350,1.2704636898809459E-6
desktop,209139752,171600191,829,203,9.706428264292865E-7
mobile,275489967,225936151,829,316,1.147047217149654E-6
desktop,209139752,171600191,830,244,1.1666839884174673E-6
mobile,275489967,225936151,830,352,1.2777234823945512E-6
desktop,209139752,171600191,831,174,8.319795655108169E-7
mobile,275489967,225936151,831,279,1.012741055647954E-6
desktop,209139752,171600191,832,172,8.224165819991984E-7
mobile,275489967,225936151,832,267,9.691823005663215E-7
desktop,209139752,171600191,833,197,9.419538758944306E-7
mobile,275489967,225936151,833,297,1.0780791882704026E-6
desktop,209139752,171600191,834,214,1.0232392357431885E-6
mobile,275489967,225936151,834,319,1.1579369059200621E-6
desktop,209139752,171600191,835,195,9.32390892382812E-7
mobile,275489967,225936151,835,293,1.0635596032431918E-6
desktop,209139752,171600191,836,190,9.084834336037656E-7
mobile,275489967,225936151,836,290,1.0526699144727837E-6
desktop,209139752,171600191,837,225,1.0758356450570908E-6
mobile,275489967,225936151,837,330,1.1978657647448917E-6
desktop,209139752,171600191,838,187,8.941389583363377E-7
mobile,275489967,225936151,838,248,9.002142716870702E-7
desktop,209139752,171600191,839,227,1.0853986285687095E-6
mobile,275489967,225936151,839,315,1.1434173208928512E-6
desktop,209139752,171600191,840,206,9.849873016967143E-7
mobile,275489967,225936151,840,299,1.085338980784008E-6
desktop,209139752,171600191,841,213,1.0184577439873793E-6
mobile,275489967,225936151,841,294,1.0671894994999945E-6
desktop,209139752,171600191,842,210,1.0041132687199514E-6
mobile,275489967,225936151,842,307,1.1143781508384296E-6
desktop,209139752,171600191,843,210,1.0041132687199514E-6
mobile,275489967,225936151,843,294,1.0671894994999945E-6
desktop,209139752,171600191,844,255,1.2192803977313696E-6
mobile,275489967,225936151,844,368,1.3358018225033945E-6
desktop,209139752,171600191,845,213,1.0184577439873793E-6
mobile,275489967,225936151,845,285,1.03452043318877E-6
desktop,209139752,171600191,846,221,1.0567096780338537E-6
mobile,275489967,225936151,846,296,1.0744492920135999E-6
desktop,209139752,171600191,847,195,9.32390892382812E-7
mobile,275489967,225936151,847,287,1.0417802257023757E-6
desktop,209139752,171600191,848,182,8.702314995572912E-7
mobile,275489967,225936151,848,281,1.0200008481615593E-6
desktop,209139752,171600191,849,186,8.893574665805284E-7
mobile,275489967,225936151,849,267,9.691823005663215E-7
desktop,209139752,171600191,850,173,8.271980737550076E-7
mobile,275489967,225936151,850,310,1.1252678396088377E-6
desktop,209139752,171600191,851,196,9.371723841386214E-7
mobile,275489967,225936151,851,270,9.800719893367296E-7
desktop,209139752,171600191,852,185,8.845759748247191E-7
mobile,275489967,225936151,852,295,1.0708193957567972E-6
desktop,209139752,171600191,853,180,8.606685160456727E-7
mobile,275489967,225936151,853,264,9.582926117959134E-7
desktop,209139752,171600191,854,187,8.941389583363377E-7
mobile,275489967,225936151,854,282,1.023630744418362E-6
desktop,209139752,171600191,855,186,8.893574665805284E-7
mobile,275489967,225936151,855,299,1.085338980784008E-6
desktop,209139752,171600191,856,218,1.0423652027664258E-6
mobile,275489967,225936151,856,314,1.1397874246360485E-6
desktop,209139752,171600191,857,201,9.610798429176678E-7
mobile,275489967,225936151,857,348,1.2632038973673405E-6
desktop,209139752,171600191,858,219,1.047146694522235E-6
mobile,275489967,225936151,858,325,1.1797162834608782E-6
desktop,209139752,171600191,859,213,1.0184577439873793E-6
mobile,275489967,225936151,859,326,1.183346179717681E-6
desktop,209139752,171600191,860,203,9.706428264292865E-7
mobile,275489967,225936151,860,327,1.1869760759744836E-6
desktop,209139752,171600191,861,183,8.750129913131005E-7
mobile,275489967,225936151,861,305,1.1071183583248243E-6
desktop,209139752,171600191,862,232,1.1093060873477558E-6
mobile,275489967,225936151,862,340,1.2341647273129188E-6
desktop,209139752,171600191,863,205,9.80205809940905E-7
mobile,275489967,225936151,863,310,1.1252678396088377E-6
desktop,209139752,171600191,864,193,9.228279088711935E-7
mobile,275489967,225936151,864,283,1.0272606406751647E-6
desktop,209139752,171600191,865,200,9.562983511618586E-7
mobile,275489967,225936151,865,271,9.837018855935322E-7
desktop,209139752,171600191,866,179,8.558870242898633E-7
mobile,275489967,225936151,866,259,9.401431305118999E-7
desktop,209139752,171600191,867,229,1.094961612080328E-6
mobile,275489967,225936151,867,329,1.194235868488089E-6
desktop,209139752,171600191,868,183,8.750129913131005E-7
mobile,275489967,225936151,868,262,9.510328192823081E-7
desktop,209139752,171600191,869,175,8.367610572666262E-7
mobile,275489967,225936151,869,243,8.820647904030567E-7
desktop,209139752,171600191,870,214,1.0232392357431885E-6
mobile,275489967,225936151,870,291,1.0562998107295864E-6
desktop,209139752,171600191,871,209,9.993317769641422E-7
mobile,275489967,225936151,871,274,9.945915743639405E-7
desktop,209139752,171600191,872,201,9.610798429176678E-7
mobile,275489967,225936151,872,288,1.0454101219591784E-6
desktop,209139752,171600191,873,167,7.985091232201518E-7
mobile,275489967,225936151,873,245,8.89324582916662E-7
desktop,209139752,171600191,874,277,1.324473216359174E-6
mobile,275489967,225936151,874,421,1.5281863241139378E-6
desktop,209139752,171600191,875,177,8.463240407782448E-7
mobile,275489967,225936151,875,259,9.401431305118999E-7
desktop,209139752,171600191,876,174,8.319795655108169E-7
mobile,275489967,225936151,876,250,9.074740642006756E-7
desktop,209139752,171600191,877,187,8.941389583363377E-7
mobile,275489967,225936151,877,277,1.0054812631343486E-6
desktop,209139752,171600191,878,152,7.267867468830124E-7
mobile,275489967,225936151,878,244,8.856946866598594E-7
desktop,209139752,171600191,879,190,9.084834336037656E-7
mobile,275489967,225936151,879,268,9.728121968231242E-7
desktop,209139752,171600191,880,190,9.084834336037656E-7
mobile,275489967,225936151,880,293,1.0635596032431918E-6
desktop,209139752,171600191,881,166,7.937276314643426E-7
mobile,275489967,225936151,881,281,1.0200008481615593E-6
desktop,209139752,171600191,882,168,8.032906149759611E-7
mobile,275489967,225936151,882,247,8.965843754302675E-7
desktop,209139752,171600191,883,174,8.319795655108169E-7
mobile,275489967,225936151,883,255,9.256235454846891E-7
desktop,209139752,171600191,884,171,8.17635090243389E-7
mobile,275489967,225936151,884,252,9.14733856714281E-7
desktop,209139752,171600191,885,212,1.01367625223157E-6
mobile,275489967,225936151,885,284,1.0308905369319674E-6
desktop,209139752,171600191,886,199,9.515168594060493E-7
mobile,275489967,225936151,886,300,1.0889688770408106E-6
desktop,209139752,171600191,887,180,8.606685160456727E-7
mobile,275489967,225936151,887,246,8.929544791734647E-7
desktop,209139752,171600191,888,147,7.02879288103966E-7
mobile,275489967,225936151,888,240,8.711751016326486E-7
desktop,209139752,171600191,889,173,8.271980737550076E-7
